Lone_Wolf_PR_ID,Repo_URL,AI_Agent,Evidence_Human,Gap_Days
3148007178,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,1
3168946396,https://api.github.com/repos/microsoft/vscode,Copilot,justschen,0
3075628660,https://api.github.com/repos/lutzroeder/netron,Copilot,gkrivor,11
3117980512,https://api.github.com/repos/wizarrrr/wizarr,OpenAI_Codex,dependabot[bot],0
3128408008,https://api.github.com/repos/gluesql/gluesql,OpenAI_Codex,devgony,0
3115134254,https://api.github.com/repos/joshyattridge/smart-money-concepts,OpenAI_Codex,viper7882,83
3072159265,https://api.github.com/repos/pardeike/Harmony,OpenAI_Codex,pardeike,1
3125604695,https://api.github.com/repos/etchdroid/etchdroid,OpenAI_Codex,admmq,20
3104609654,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3086016488,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,angelod1as,0
3111523850,https://api.github.com/repos/stanfordnlp/dspy,OpenAI_Codex,beydogan,2
3101806239,https://api.github.com/repos/synth-inc/onit,OpenAI_Codex,timlenardo,7
3201677200,https://api.github.com/repos/bruin-data/bruin,Cursor,karakanb,7
3131457302,https://api.github.com/repos/dotnet/aspire,Copilot,adamint,1
3221268105,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,16
3106856330,https://api.github.com/repos/mondaycom/vibe,OpenAI_Codex,talkor,55
3190669375,https://api.github.com/repos/ray-project/ray,Cursor,TimothySeah,12
3070146158,https://api.github.com/repos/ObservedObserver/streamlit-shadcn-ui,OpenAI_Codex,FengJingting,71
3174292878,https://api.github.com/repos/Azure/azure-sdk-for-go,Copilot,azure-sdk,1
3248668849,https://api.github.com/repos/go-vikunja/vikunja,Copilot,renovate[bot],23
3224150808,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,15
3246623730,https://api.github.com/repos/commaai/panda,OpenAI_Codex,maxime-desroches,46
3232711427,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],20
3134901340,https://api.github.com/repos/microsoft/vscode,Copilot,deepak1556,0
3241853233,https://api.github.com/repos/cartography-cncf/cartography,OpenAI_Codex,achantavy,24
3127375492,https://api.github.com/repos/jenkinsci/helm-charts,OpenAI_Codex,jenkins-dependency-updater[bot],12
3218542528,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,13
3206386280,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,9
3086698138,https://api.github.com/repos/dropseed/plain,OpenAI_Codex,davegaeddert,1
3074653379,https://api.github.com/repos/elsa-workflows/elsa-core,OpenAI_Codex,MaxBrooks114,11
3080156625,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3143711242,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,mkomorski,0
3115255271,https://api.github.com/repos/TheAlgorithms/Python,OpenAI_Codex,isidroas,46
3071995999,https://api.github.com/repos/commaai/opendbc,OpenAI_Codex,sshane,12
3134889774,https://api.github.com/repos/langchain-ai/langsmith-sdk,OpenAI_Codex,jacoblee93,6
3070286640,https://api.github.com/repos/joshuafuller/ATAK-Maps,OpenAI_Codex,github-actions[bot],0
3070064148,https://api.github.com/repos/joshuafuller/ATAK-Maps,OpenAI_Codex,joshuafuller,1
3088611576,https://api.github.com/repos/Shopify/roast,Claude_Code,nfgrep,0
3196700087,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,5
3070073577,https://api.github.com/repos/Blaizzy/mlx-vlm,OpenAI_Codex,Blaizzy,1
3078383974,https://api.github.com/repos/microsoft/ApplicationInsights-JS,Copilot,rads-1996,0
3168470004,https://api.github.com/repos/microsoft/vscode,Copilot,justschen,0
3132038535,https://api.github.com/repos/gluesql/gluesql,OpenAI_Codex,devgony,1
3109451596,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3148097509,https://api.github.com/repos/laravel-workflow/laravel-workflow,OpenAI_Codex,rmcdaniel,88
3262678915,https://api.github.com/repos/TobikoData/sqlmesh,OpenAI_Codex,benfdking,29
3159976237,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,7
3130521002,https://api.github.com/repos/dropseed/plain,OpenAI_Codex,davegaeddert,15
3172715399,https://api.github.com/repos/onnx/onnx,Copilot,andife,11
3237932553,https://api.github.com/repos/risingwavelabs/risingwave,Copilot,kwannoel,29
3178409208,https://api.github.com/repos/PriorLabs/TabPFN,OpenAI_Codex,noahho,0
3129441875,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,59
3227304037,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,17
3230465602,https://api.github.com/repos/openai/codex,OpenAI_Codex,workinprogr3ss,25
3090772487,https://api.github.com/repos/OpenHFT/Java-Runtime-Compiler,OpenAI_Codex,peter-lawrey,1
3125573230,https://api.github.com/repos/microsoft/vscode,Copilot,sandy081,1
3085573283,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3075349977,https://api.github.com/repos/unibeck/solstatus,Copilot,github-actions[bot],5
3220129828,https://api.github.com/repos/dotnet/sdk,Copilot,dotnet-maestro[bot],48
3088440403,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3079957665,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3109429099,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3130866014,https://api.github.com/repos/spcl/dace,Copilot,romanc,9
3110814854,https://api.github.com/repos/Stirling-Tools/Stirling-PDF,OpenAI_Codex,Ludy87,6
3218555468,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,13
3095697084,https://api.github.com/repos/microsoft/ApplicationInsights-JS,Copilot,MSNev,0
3240395646,https://api.github.com/repos/openai/codex,OpenAI_Codex,workinprogr3ss,28
3167787322,https://api.github.com/repos/bruin-data/bruin,Cursor,karakanb,4
3194053710,https://api.github.com/repos/stanfordnlp/dspy,OpenAI_Codex,chenmoneygithub,8
3115176482,https://api.github.com/repos/syedazharmbnr1/claude-chatgpt-mcp,OpenAI_Codex,StatPan,4
3093583156,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3232655665,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,trangevi,21
3134211507,https://api.github.com/repos/jafioti/luminal,OpenAI_Codex,matthewjgunton,0
3084294411,https://api.github.com/repos/microsoft/playwright-mcp,Copilot,Skn0tt,0
3246647294,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,29
3207729062,https://api.github.com/repos/Azure/azure-sdk-for-go,Copilot,howieleung,10
3118642119,https://api.github.com/repos/metacraft-labs/codetracer,OpenAI_Codex,alehander92,0
3228093183,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,dependabot[bot],20
3259095271,https://api.github.com/repos/tonybaloney/CSnakes,Copilot,atifaziz,86
3120967873,https://api.github.com/repos/wizarrrr/wizarr,OpenAI_Codex,dependabot[bot],1
3150768290,https://api.github.com/repos/Azure/azure-sdk-for-js,Copilot,EmmaZhu,0
3121791946,https://api.github.com/repos/lordmauve/pgzero,OpenAI_Codex,Mambouna,62
3232013024,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,20
3218984690,https://api.github.com/repos/microsoft/vscode,Copilot,sandy081,12
3081171929,https://api.github.com/repos/microsoft/typespec,Copilot,v-jiaodi,0
3109566382,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3245353767,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3105404505,https://api.github.com/repos/alexanderjeurissen/ranger_devicons,OpenAI_Codex,alexanderjeurissen,0
3143541016,https://api.github.com/repos/estruyf/vscode-front-matter,Copilot,dependabot[bot],8
3103238956,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3088709617,https://api.github.com/repos/microsoft/Generative-AI-for-beginners-dotnet,Copilot,bishwaranjans,6
3113139560,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,dependabot[bot],8
3070195632,https://api.github.com/repos/joshuafuller/ATAK-Maps,OpenAI_Codex,joshuafuller,1
3154177065,https://api.github.com/repos/dotnet/SqlClient,Copilot,benrr101,34
3122812546,https://api.github.com/repos/peass-ng/PEASS-ng,OpenAI_Codex,ThatTotallyRealMyth,18
3224521068,https://api.github.com/repos/microsoft/vscode-mssql,Copilot,Copilot,16
3139420152,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,16
3230508229,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,18
3222447409,https://api.github.com/repos/liveblocks/liveblocks,Cursor,nvie,43
3210282420,https://api.github.com/repos/567-labs/instructor,OpenAI_Codex,dependabot[bot],13
3137373199,https://api.github.com/repos/TobikoData/sqlmesh,OpenAI_Codex,benfdking,14
3146059640,https://api.github.com/repos/SimonHalvdansson/Harmonic-HN,OpenAI_Codex,pR0Ps,0
3155915653,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,1
3127626091,https://api.github.com/repos/pterm/pterm,OpenAI_Codex,MarvinJWendt,1
3241819936,https://api.github.com/repos/microsoft/openvmm,Copilot,maheeraeron,43
3113580516,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3226087516,https://api.github.com/repos/StephenDev0/StikDebug,OpenAI_Codex,stossy11,41
3101434004,https://api.github.com/repos/sequinstream/sequin,OpenAI_Codex,acco,2
3074751757,https://api.github.com/repos/theturtle32/WebSocket-Node,OpenAI_Codex,theturtle32,25
3213049909,https://api.github.com/repos/microsoft/vscode-python,Copilot,rzhao271,59
3109515924,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3276614939,https://api.github.com/repos/dotnet/sdk,Copilot,dotnet-maestro[bot],68
3149485006,https://api.github.com/repos/elixir-lsp/vscode-elixir-ls,OpenAI_Codex,dependabot[bot],4
3246897503,https://api.github.com/repos/Edgenesis/shifu,Claude_Code,dependabot[bot],32
3172700026,https://api.github.com/repos/dotnet/maui,Copilot,rmarinho,0
3183112826,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,0
3272295951,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,31
3158165385,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,3
3084710736,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,patmmccann,1
3111576794,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,6
3070184545,https://api.github.com/repos/joshuafuller/ATAK-Maps,OpenAI_Codex,joshuafuller,1
3077992624,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3202986713,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,8
3210408011,https://api.github.com/repos/cartography-cncf/cartography,OpenAI_Codex,achantavy,14
3138593961,https://api.github.com/repos/herbie-fp/herbie,OpenAI_Codex,pavpanchekha,0
3171969055,https://api.github.com/repos/katspaugh/wavesurfer.js,OpenAI_Codex,katspaugh,0
2888099084,https://api.github.com/repos/grafana/loki,Claude_Code,renovate[bot],31
3128545081,https://api.github.com/repos/flyerhq/flutter_chat_ui,OpenAI_Codex,nicolasbraun,3
3115946364,https://api.github.com/repos/commaai/opendbc,OpenAI_Codex,sshane,5
3119569964,https://api.github.com/repos/wandb/openui,OpenAI_Codex,Brainzdj,0
3257214666,https://api.github.com/repos/StephenDev0/StikDebug,OpenAI_Codex,stossy11,51
3087893723,https://api.github.com/repos/dotnet/efcore,Copilot,aomader,11
3238888848,https://api.github.com/repos/dotnet/aspire,Copilot,radical,19
3192252952,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,3
3201684625,https://api.github.com/repos/microsoft/testfx,Copilot,Youssef1313,7
3109832482,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3135363020,https://api.github.com/repos/Azure/azure-sdk-for-net,Copilot,seanmcc-msft,1
3089361461,https://api.github.com/repos/effekseer/Effekseer,OpenAI_Codex,durswd,0
3103775793,https://api.github.com/repos/metacraft-labs/codetracer,OpenAI_Codex,Madman10K,0
3081476453,https://api.github.com/repos/jlowin/fastmcp,OpenAI_Codex,softyoungha,5
3155821498,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,1
3258330369,https://api.github.com/repos/0x4D31/galah,OpenAI_Codex,0x4D31,67
3188256323,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,rach-id,6
3183592400,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,0
3166072075,https://api.github.com/repos/Giorgi/DuckDB.NET,Copilot,teo-tsirpanis,27
3076013183,https://api.github.com/repos/Stirling-Tools/Stirling-PDF,OpenAI_Codex,Ludy87,8
3074847883,https://api.github.com/repos/microsoft/typespec,Copilot,v-jiaodi,2
3237301213,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,22
3209802128,https://api.github.com/repos/microsoft/ApplicationInsights-JS,Copilot,Tim91084,23
3221481582,https://api.github.com/repos/colinhacks/zod,OpenAI_Codex,transitive-bullshit,52
3177080742,https://api.github.com/repos/CoreWCF/CoreWCF,Copilot,g7ed6e,40
3102570586,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,JerryShea,0
3107828218,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3268596960,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,30
3179990938,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,1
3094429268,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3148328836,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,1
3125342174,https://api.github.com/repos/microsoft/vscode,Copilot,sandy081,1
3227438347,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,17
3206820600,https://api.github.com/repos/oraios/serena,OpenAI_Codex,SalvatoreT,8
3095022594,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3109029583,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3214308844,https://api.github.com/repos/shopware/shopware,Copilot,vienthuong,12
3114894747,https://api.github.com/repos/temporalio/temporal,OpenAI_Codex,pdoerner,46
3250992083,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],26
3070072678,https://api.github.com/repos/joshuafuller/ATAK-Maps,OpenAI_Codex,joshuafuller,1
3234164488,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,21
3224137517,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,15
3094406680,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3169364885,https://api.github.com/repos/microsoft/TypeScript,Copilot,gabritto,1
3071609061,https://api.github.com/repos/mangiucugna/json_repair,OpenAI_Codex,codeflash-ai[bot],1
3245303584,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3226018398,https://api.github.com/repos/openai/codex,OpenAI_Codex,workinprogr3ss,23
3152866270,https://api.github.com/repos/sandrohanea/whisper.net,OpenAI_Codex,sandrohanea,3
3100727148,https://api.github.com/repos/Azure/review-checklists,Copilot,MikeBazMSFT,30
3101498528,https://api.github.com/repos/microsoft/vscode,Copilot,joyceerhl,0
3136057497,https://api.github.com/repos/TobikoData/sqlmesh,OpenAI_Codex,benfdking,15
3072240298,https://api.github.com/repos/traccar/traccar,OpenAI_Codex,LuizFJP,30
3196415291,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,5
3077928457,https://api.github.com/repos/microsoft/generative-ai-with-javascript,Copilot,codewithdhruba01,4
3240884189,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,21
3095780485,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3130716613,https://api.github.com/repos/wizarrrr/wizarr,OpenAI_Codex,fireph,1
3245371012,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3135027379,https://api.github.com/repos/elixir-lsp/vscode-elixir-ls,OpenAI_Codex,dependabot[bot],1
3146266154,https://api.github.com/repos/TobikoData/sqlmesh,OpenAI_Codex,benfdking,11
3148090820,https://api.github.com/repos/laravel-workflow/laravel-workflow,OpenAI_Codex,rmcdaniel,88
3210904150,https://api.github.com/repos/Azure/azure-sdk-for-net,Copilot,azure-sdk,17
3108844574,https://api.github.com/repos/duplicati/duplicati,OpenAI_Codex,kenkendk,11
3161348851,https://api.github.com/repos/afadil/wealthfolio,OpenAI_Codex,afadil,2
3135203702,https://api.github.com/repos/getsentry/sentry,Cursor,DominikB2014,7
3217723083,https://api.github.com/repos/StephenDev0/StikDebug,OpenAI_Codex,stossy11,38
3117812008,https://api.github.com/repos/ArthurSonzogni/FTXUI,OpenAI_Codex,zozowell,15
3135360314,https://api.github.com/repos/microsoft/typespec,Copilot,RodgeFu,7
3090574134,https://api.github.com/repos/owncast/owncast,Copilot,github-actions[bot],52
3153076666,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,kilavvy,0
3140847502,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,0
3168436876,https://api.github.com/repos/dotnet/aspire,Copilot,radical,2
3092755047,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,mldangelo,0
3125970385,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,Gunnar97,0
3138451569,https://api.github.com/repos/dotnet/maui,Copilot,kubaflo,4
3134734078,https://api.github.com/repos/langchain-ai/langsmith-sdk,OpenAI_Codex,jacoblee93,6
3217413319,https://api.github.com/repos/temporalio/temporal,OpenAI_Codex,pdoerner,83
3077541677,https://api.github.com/repos/dotnet/aspire,Copilot,danmoseley,3
3222463688,https://api.github.com/repos/liveblocks/liveblocks,Cursor,nvie,43
3165221521,https://api.github.com/repos/microsoft/openvmm,Copilot,maheeraeron,16
3154166175,https://api.github.com/repos/dotnet/SqlClient,Copilot,benrr101,34
3122812850,https://api.github.com/repos/peass-ng/PEASS-ng,OpenAI_Codex,ThatTotallyRealMyth,18
3116687615,https://api.github.com/repos/virattt/ai-hedge-fund,OpenAI_Codex,arman-tech,12
3165179554,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,0
3193372325,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],6
3124536655,https://api.github.com/repos/badtuxx/girus-cli,OpenAI_Codex,ricardosilva86,3
3109408352,https://api.github.com/repos/Azure/azure-storage-azcopy,Copilot,shnayak-msft,10
3232675471,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],20
3149689202,https://api.github.com/repos/nkdAgility/azure-devops-migration-tools,Copilot,satano,0
3173313834,https://api.github.com/repos/microsoft/vscode,Copilot,Copilot,0
3227461497,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,17
3241550311,https://api.github.com/repos/lutzroeder/netron,Copilot,gkrivor,48
3155767625,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,0
3164568319,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,1
3127778805,https://api.github.com/repos/DaveSkender/Stock.Indicators,Copilot,DaveSkender,3
3141031384,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,0
3223005137,https://api.github.com/repos/liveblocks/liveblocks,Cursor,nvie,43
3209986350,https://api.github.com/repos/microsoft/TypeScript,Copilot,gabritto,13
3093042657,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,mldangelo,0
3202845370,https://api.github.com/repos/bruin-data/bruin,Cursor,karakanb,8
3152822530,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,0
3193369023,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],6
3169008664,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],2
3070075324,https://api.github.com/repos/commaai/opendbc,OpenAI_Codex,sshane,13
3161170414,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],1
3148436473,https://api.github.com/repos/mlflow/mlflow,Copilot,TomeHirata,1
3079730422,https://api.github.com/repos/oss-apps/split-pro,OpenAI_Codex,brunobeeee,12
3127176592,https://api.github.com/repos/bionic-gpt/bionic-gpt,OpenAI_Codex,242816,0
3084707450,https://api.github.com/repos/Azure/azure-sdk-for-js,Copilot,v-pivamshi,6
3261731277,https://api.github.com/repos/dotnet/aspire,Copilot,radical,27
3078578457,https://api.github.com/repos/sequinstream/sequin,OpenAI_Codex,acco,0
2973533797,https://api.github.com/repos/mitsuhiko/insta,Claude_Code,max-sixty,0
3094430325,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3113586635,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3109563685,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3146933358,https://api.github.com/repos/microsoft/vscode,Copilot,lszomoru,1
3230657224,https://api.github.com/repos/microsoft/TypeScript,Copilot,gabritto,21
3189124542,https://api.github.com/repos/dotnet/maui,Copilot,rmarinho,6
3088982041,https://api.github.com/repos/openai/codex,OpenAI_Codex,bolinfest,10
3264547944,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,39
3127780317,https://api.github.com/repos/rcaloras/bashhub-client,OpenAI_Codex,rcaloras,1
3168207808,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],2
3107830085,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3135035187,https://api.github.com/repos/elixir-lsp/vscode-elixir-ls,OpenAI_Codex,dependabot[bot],1
3180190431,https://api.github.com/repos/OpenPipe/ART,Cursor,bradhilton,0
3103017793,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3103340323,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3169504363,https://api.github.com/repos/Azure/azure-sdk-for-java,Copilot,azure-sdk,47
3128245210,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,0
3102747242,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,JerryShea,0
3117952637,https://api.github.com/repos/syntasso/kratix,OpenAI_Codex,ChunyiLyu,5
3223165838,https://api.github.com/repos/github/github-mcp-server,Copilot,dependabot[bot],87
3077797916,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3090767416,https://api.github.com/repos/OpenHFT/Java-Runtime-Compiler,OpenAI_Codex,peter-lawrey,1
3076232456,https://api.github.com/repos/plexguide/Huntarr.io,Copilot,vipergts450,6
3194873100,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,5
3109523791,https://api.github.com/repos/Azure/azure-storage-azcopy,Copilot,shnayak-msft,10
3152656456,https://api.github.com/repos/dotnet/dotnet-api-docs,Copilot,ManickaP,1
3183398008,https://api.github.com/repos/dotenvx/dotenvx,Copilot,motdotla,6
3079737329,https://api.github.com/repos/PriorLabs/TabPFN,OpenAI_Codex,noahho,33
3134714370,https://api.github.com/repos/herbie-fp/herbie,OpenAI_Codex,pavpanchekha,1
3109431128,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3080543697,https://api.github.com/repos/PriorLabs/TabPFN,OpenAI_Codex,noahho,32
3241346467,https://api.github.com/repos/dotnet/aspire,Copilot,radical,20
3120786735,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,0
3122978595,https://api.github.com/repos/f/mcptools,Copilot,Notenlish,59
3103308044,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,EskelCz,0
3229959019,https://api.github.com/repos/bruin-data/bruin,Cursor,karakanb,18
3102715813,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,JerryShea,0
3109430849,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3114709783,https://api.github.com/repos/metacraft-labs/codetracer,OpenAI_Codex,Madman10K,0
3262649320,https://api.github.com/repos/livestorejs/livestore,Claude_Code,LydiaF,57
3107827224,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3101857129,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,gru-agent[bot],1
3122811380,https://api.github.com/repos/peass-ng/PEASS-ng,OpenAI_Codex,ThatTotallyRealMyth,18
3141911382,https://api.github.com/repos/microsoft/vscode-mssql,Copilot,Copilot,13
3071146409,https://api.github.com/repos/tinygrad/tinygrad,OpenAI_Codex,geohot,6
3142506002,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,5
3148487759,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,0
3102943716,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3194800623,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,16
3125212657,https://api.github.com/repos/optiscaler/OptiScaler,OpenAI_Codex,FakeMichau,7
3142082017,https://api.github.com/repos/dropseed/plain,OpenAI_Codex,davegaeddert,11
3184061878,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,0
3122796109,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,Gunnar97,1
3199220740,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,8
3102713359,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,JerryShea,0
3087903462,https://api.github.com/repos/effekseer/Effekseer,OpenAI_Codex,durswd,2
3115690563,https://api.github.com/repos/lightvector/KataGo,OpenAI_Codex,anonym-g,7
3083490032,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3146968261,https://api.github.com/repos/catatsuy/private-isu,OpenAI_Codex,renovate[bot],2
3190011828,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,5
3238729558,https://api.github.com/repos/microsoft/vstest,Copilot,dotnet-maestro[bot],27
3095069217,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3234164558,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,21
3134989212,https://api.github.com/repos/elixir-lsp/vscode-elixir-ls,OpenAI_Codex,dependabot[bot],1
3112180768,https://api.github.com/repos/Azure/azure-sdk-for-js,Copilot,jeremymeng,2
3149466771,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,1
3129559963,https://api.github.com/repos/timburgan/timburgan,Copilot,timburgan,0
3181168885,https://api.github.com/repos/dotnet/aspire,Copilot,captainsafia,0
3141249966,https://api.github.com/repos/microsoft/vscode,Copilot,lszomoru,1
3093584188,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3108166481,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,MrFlounder,2
3126016118,https://api.github.com/repos/dotnet/aspire,Copilot,aaronpowell,2
